"id","issue_id","body","created_at","updated_at","user_id","_fivetran_synced"
"1589941233","1751995009","Hi @nbenezri thanks for opening this issue.

I understand you are wanting to bring the metadata fields through to the end models. However, we did intentionally exclude those from a number of end models in a previous release as we were being mindful of scope creep and were not sure if users wanted these fields to persist to the end models. As such, I will restructure this issue as a feature request to include the metadata columns to the end models.

That being said, I believe you have the right approach for how this should be integrated into the end models in the manual code snippets you shared above. Before accepting this feature I would want to understand a bit more which metadata fields you are most interested in persisting to which downstream models. The main reason we excluded these in the first place was we found extra complexity being added and were unsure of the benefits for including the fields if we made the models more complex. Or would you prefer all metadata fields are persisted downstream to the relevant models no matter what?","2023-06-13 20:00:47.000000 UTC","2023-06-13 20:00:47.000000 UTC","74217849","2024-08-07 21:43:49.261000 UTC"
"998238840","1053954498","Just gave it a go on thebugfix/timestamp-tz-fix branch and same date_add error
```
20:08:36 | 1 of 9 START table model stripe__balance_transactions [RUN]

20:08:37 | 1 of 9 ERROR creating table model stripe__balance_transactions [ERROR in 0.97s]

Database Error in model stripe__balance_transactions (models/stripe__balance_transactions.sql)
  function pg_catalog.date_add(""unknown"", integer, timestamp with time zone) does not exist
  HINT:  No function matches the given name and argument types. You may need to add explicit type casts.
  compiled SQL at target/run/stripe/models/stripe__balance_transactions.sql
```
","2021-12-20 20:15:51.000000 UTC","2021-12-20 20:15:51.000000 UTC","57108096","2024-08-07 21:43:47.657000 UTC"
"1591045205","1751995009","I thought the whole purpose was to show them at the end models.

I would want whatever we configure in the vars to be visible everywhere possible (at the end models).

So if I set, for example, `stripe__charge_metadata: ['col1', 'col2', 'col3', 'col4'] ` I expect to see those columns everywhere the `charge` table is used. Of course, never all the metadata columns, just what I've put in the vars.
It can be also a path like `col1.data` (might be already supported, never tested).","2023-06-14 11:52:24.000000 UTC","2023-06-14 11:52:24.000000 UTC","82036810","2024-08-07 21:43:49.261000 UTC"
"1591240657","1751995009","In the current build the intention was to bring these metadata columns through to the staging models so users could leverage them in their own transformations. We were unaware at the time of the implementation how relevant these fields would be to users so we decided to only bring them through to the staging models to assess their value and determine how/if they would ultimately be leveraged downstream.

Your input is a huge help in regards to how users intend to leverage these fields! We will share our plans here as we continue to scope and prioritize this feature on our end. If other users are interested in this feature I would highly encourage chiming into this thread so we can understand how to best support this feature.","2023-06-14 13:45:22.000000 UTC","2023-06-14 13:45:22.000000 UTC","74217849","2024-08-07 21:43:49.261000 UTC"
"854776947","911548885","Hi @dimoschi thanks for opening this issue!

You are correct, that is incorrect zendesk referencing and must be changed to stripe. I will open a PR to fix this today. Thanks!","2021-06-04 14:36:02.000000 UTC","2021-06-04 14:36:02.000000 UTC","74217849","2024-08-07 21:43:47.636000 UTC"
"855013019","911548885","Hi @dimoschi, thank you again for catching this issue!

I have since been able to merge the PR mentioned above and cut the new `v0.4.1` release for the Stripe package which includes the updates. The release should be live on the dbt hub come Monday.

I will close the Issue as we have been able to implement the quick bug fix. Please feel free to reach back out if you have any further questions.","2021-06-04 21:36:57.000000 UTC","2021-06-04 21:36:57.000000 UTC","74217849","2024-08-07 21:43:47.637000 UTC"
"855607226","911548885","Thank you for the immediate response.","2021-06-07 05:59:45.000000 UTC","2021-06-07 05:59:45.000000 UTC","13113025","2024-08-07 21:43:47.637000 UTC"
"857764614","916296000","@fivetran-joemarkiewicz Got a first draft of this for your review. 

My personal view is that we should only incorporate the timezone when we are 'date_trunc'-ing to something that _is not_ a timestamp. I feel we should leave timestamps as UTC, and let BI tools (or users) do the final mile there if they prefer. 

Therefore, I have (1) created a new macro that takes timezones into account and (2) replaced column references in that macro wherever we were converting a timestamp to a date, month, quarter, week, etc.

Example config looks like:
```yml
vars:
    stripe_timezone: 'America/New_York'
```","2021-06-09 14:52:14.000000 UTC","2021-06-09 14:52:14.000000 UTC","10001014","2024-08-07 21:43:47.637000 UTC"
"857799844","916296000","TODOs:

- [x] Make this cross database compatible
- [x] Change CI to test with timezone","2021-06-09 15:25:01.000000 UTC","2021-06-10 21:02:04.000000 UTC","10001014","2024-08-07 21:43:47.638000 UTC"
"858082815","914743803","Thanks for opening this @MarkMacArdle!

I completely agree with your Issue and PR changes and have since merged your PR with master. I am currently going to hold off cutting release `v0.4.2` for the time being as we are currently working on Issue #12 this sprint and are planning to batch the updates together in the next release.

As such, I will hold off closing this ticket until we have cut the new release. I will post here once we have. Thanks!","2021-06-09 20:35:52.000000 UTC","2021-06-09 20:35:52.000000 UTC","74217849","2024-08-07 21:43:47.637000 UTC"
"1895922607","2085728869","hey there 👋  -- so just to clarify, the below code is something you've added manually to a forked version of the `stripe__invoice_details` model?
```sql
    {% if var('stripe__invoice_metadata',[]) %}
      {% for metadata in var('stripe__invoice_metadata') %}
          ,invoice.{{ metadata }} as invoice_{{ metadata }}
      {% endfor %}
    {% endif %}
```

if i'm understanding that correctly, i believe you would need to adjust the above to treat `stripe__invoice_metadata` as a dictionary instead of a list. so something like
```sql
    {% if var('stripe__invoice_metadata',[]) %}
      {% for metadata in var('stripe__invoice_metadata') %}
          ,invoice.{{ metadata.alias if metadata.alias else metadata.name }} as invoice_{{ metadata.alias if metadata.alias else metadata.name }}
      {% endfor %}
    {% endif %}
```","2024-01-17 14:26:14.000000 UTC","2024-01-17 14:26:14.000000 UTC","65564846","2024-08-07 21:43:49.273000 UTC"
"1896124498","2085728869","You nailed it. 

Unfortunately, it returns:
```
16:03:15  Database Error in model stripe__invoice_line_item_details (models/stripe__invoice_line_item_details.sql)
16:03:15    syntax error at or near ""{""
16:03:15    compiled Code at target/run/stripe/models/stripe__invoice_line_item_details.sql
```","2024-01-17 16:06:47.000000 UTC","2024-01-17 16:06:47.000000 UTC","82036810","2024-08-07 21:43:49.273000 UTC"
"859658068","841199454","@fadhguru this has been adding to our recent `v0.4.2` release of the dbt_stripe package!!

This release will most likely be live on the dbt hub by Monday morning. Closing this ticket as the feature request has been integrated into the package. Please feel free to reach back out or create a new ticket if you have any further questions or requests.","2021-06-11 15:24:05.000000 UTC","2021-06-11 15:24:05.000000 UTC","74217849","2024-08-07 21:43:47.656000 UTC"
"859658347","914743803","@MarkMacArdle this has been adding to our recent `v0.4.2` release of the dbt_stripe package!!

This release will most likely be live on the dbt hub by Monday morning. Closing this ticket as the feature request has been integrated into the package. Please feel free to reach back out or create a new ticket if you have any further questions or requests.","2021-06-11 15:24:30.000000 UTC","2021-06-11 15:24:30.000000 UTC","74217849","2024-08-07 21:43:47.656000 UTC"
"1896380656","2085728869","ah looks like you may need to make the same change in your `stripe__invoice_line_item_details` model in addition to `stripe__invoice_details`","2024-01-17 18:24:22.000000 UTC","2024-01-17 18:24:22.000000 UTC","65564846","2024-08-07 21:43:49.273000 UTC"
"1308005734","1433425697","HI @rbrooks thanks so much for opening this issue. 

We are actually actively working within PR #48 to migrate our package (and all other packages) to support the dbt-utils v1.0.0 version once it is released. You can expect this package to have full support once dbt-utils v1.0.0 is released!","2022-11-09 00:08:01.000000 UTC","2022-11-09 00:08:01.000000 UTC","74217849","2024-08-07 21:43:48.421000 UTC"
"1310891593","1383635883","Hey @fivetran-reneeli, here are a couple of models that don't pull through the metadata fields. The logic is all there, the columns have just been excluded from the final output.
- [stripe__subscription_details](https://fivetran.github.io/dbt_stripe/#!/model/model.stripe.stripe__subscription_details#code) doesn't include the fields added in [stg_stripe__subscription](https://fivetran.github.io/dbt_stripe/#!/model/model.stripe_source.stg_stripe__subscription#code). 
- [stripe__invoice_line_items](https://fivetran.github.io/dbt_stripe/#!/model/model.stripe.stripe__invoice_line_items) doesn't include fields from [stg_stripe__plan](https://fivetran.github.io/dbt_stripe/#!/model/model.stripe_source.stg_stripe__plan#code).

I checked `information_schema.columns` and found a lot of tables that include a metadata column. The ones at the top are populated in my data, the others are empty:
```
CUSTOMER
CUSTOMER_BALANCE_TRANSACTION
INVOICE_LINE_ITEM
PLAN
PRICE
PRODUCT

-------------------

APPLICATION_FEE_REFUND
BANK_ACCOUNT
CARD
CHARGE
CHECKOUT_SESSION
COUPON
CREDIT_NOTE
DISPUTE
FILE_LINK
INVOICE
INVOICE_ITEM
ORDER_HISTORY
PAYMENT_INTENT
PAYMENT_METHOD
PAYOUT
PROMOTION_CODE
REFUND
SESSION
SETUP_INTENT
SKU
SOURCE
SUBSCRIPTION_HISTORY
SUBSCRIPTION_ITEM
SUBSCRIPTION_SCHEDULE
TAX_RATE
TRANSFER
TRANSFER_REVERSAL
```","2022-11-10 21:05:18.000000 UTC","2022-11-10 21:05:18.000000 UTC","16354488","2024-08-07 21:43:48.421000 UTC"
"1314090050","1447996313","Hi @LewisDavies thanks for opening this PR! 

I believe the addition of the `subscription_item_id` to the `stripe__invoice_line_item` table makes sense to me and could be leveraged by others. In addition to your updates already in the PR, would you be able to include this field in the `stripe.yml` documentation for this model?

Once you apply that update, I believe this may look good to move forward!","2022-11-14 17:05:54.000000 UTC","2022-11-14 17:05:54.000000 UTC","74217849","2024-08-07 21:43:48.421000 UTC"
"1315776253","1383635883","Hi @LewisDavies ! Thank you for details and appreciate you linking the models. 
- So summing up our slack convo, since we're making many updates to our Stripe package this quarter I plan on including the point about bringing down the metadata fields to the final models. Will be addressing the other requests you and other customers have made as well in our overhaul as well 👍 
- As for the json values, we have the fix although it's going to be within our [fivetran utils package](https://github.com/fivetran/dbt_fivetran_utils/tree/releases/v0.4.latest), not the stripe package itself. The next release of stripe will have these updates, if you want to keep an eye out for that. Keep in mind the next stripe release is also dependent on the release of dbt v1. I will update the README for more info. ","2022-11-15 19:34:23.000000 UTC","2022-11-15 20:01:40.000000 UTC","91097070","2024-08-07 21:43:48.421000 UTC"
"1318507723","1447996313","FYI @fivetran-joemarkiewicz Docs have been updated now","2022-11-17 11:38:14.000000 UTC","2022-11-17 11:38:14.000000 UTC","16354488","2024-08-07 21:43:48.849000 UTC"
"1466643439","1621902855","- [ ] docs regen","2023-03-13 18:00:37.000000 UTC","2023-03-13 18:00:37.000000 UTC","91097070","2024-08-07 21:43:48.850000 UTC"
"1319094828","1453574882","> Hey @fivetran-joemarkiewicz, good work here! The notes I have here are similar to the source pkg - please refer to the in-line comments. Additionally, I believe this change also warrants a docs regenerate.

Thanks @fivetran-sheringuyen! I just applied updates off your review. Let me know if you have any questions. Also, the docs should have been regenerated from the initial PR. Let me know if you have any questions.","2022-11-17 19:21:29.000000 UTC","2022-11-17 19:21:29.000000 UTC","74217849","2024-08-07 21:43:48.849000 UTC"
"1319307423","1447996313","@LewisDavies we will most likely be cutting a new release come Monday. I hope to get it out sooner, but we prefer to not cut releases on Friday's. You can follow the PR #52 for status on the merge and release of your changes to the package!","2022-11-17 22:47:09.000000 UTC","2022-11-17 22:47:09.000000 UTC","74217849","2024-08-07 21:43:48.849000 UTC"
"1322768811","1450576163","@fivetran-joemarkiewicz  ready for re review
-- oh sorry, I just saw your comments in stripe source. Will make those changes first ","2022-11-21 22:59:23.000000 UTC","2022-11-21 23:02:29.000000 UTC","91097070","2024-08-07 21:43:48.849000 UTC"
"1322788041","1450576163","@fivetran-joemarkiewicz  ready for review!","2022-11-21 23:21:30.000000 UTC","2022-11-21 23:21:30.000000 UTC","91097070","2024-08-07 21:43:48.849000 UTC"
"1472544519","1621902855","Thanks for the review @fivetran-catfritz! 
-- update: actually, after talking with Joe, I think we should keep the materialization as a table because view would not solve the compute issue. Though i'm working through how to avoid having the duplicate tables, gonna see what happens if we just move what we had in the int model to the final daily overview model","2023-03-16 18:36:30.000000 UTC","2023-03-16 19:33:00.000000 UTC","91097070","2024-08-07 21:43:49.261000 UTC"
"1028489846","1120843886","🤔 I have been looking over some of the SQL templates provided by Stripe-Sigma and see that when looking at subscription invoices and invoice line items they are applying the following filter `(invoice_line_items.source_type = 'subscription' or invoice_line_items.subscription is not null)`. I see the the package uses just the `invoice_line_item.subscription_id is not null` in the `stripe__subscription_line_items` model...

When looking at my data I am seeing some inconsistencies in whether there is a `subscription_id` at the `invoice` or `invoice_line_item` level as well as the usage of `type`. 

At this point I am not sure what would be the correct value to join, filter on. My current thought is there may be a reason why it is on the invoice (main line) and not on the invoice line item (line item) or vice versa in cases of multiple line items on an invoice having their own relationship with a subscription - granted I am not sure this is even possible through Stripe - I just have seen similar structures within finance systems. Stripe including the type only makes this more confusing though.
","2022-02-03 00:35:23.000000 UTC","2022-02-03 00:38:10.000000 UTC","24665116","2024-08-07 21:43:47.657000 UTC"
"1029098866","1120843886","This is really interesting 🤔 

I wouldn't have thought that the `invoice_line_items.source_type = 'subscription'` could result in null `subscription_ids`. Let me check with the Stripe connector PM if they have any insight into this and if they can help provide any direction on this join.

Thanks!","2022-02-03 15:20:53.000000 UTC","2022-02-03 15:20:53.000000 UTC","74217849","2024-08-07 21:43:48.013000 UTC"
"1478523111","1603378228","Issue addressed in[ v0.10.0](https://github.com/fivetran/dbt_stripe/releases/tag/v0.10.0)","2023-03-21 20:13:54.000000 UTC","2023-03-21 20:13:54.000000 UTC","91097070","2024-08-07 21:43:49.261000 UTC"
"1777825937","1959764737","HI @abine-michael-planting thanks for opening this PR. Is your intention for this to be folded into the live version of the package?","2023-10-24 18:46:05.000000 UTC","2023-10-24 18:46:05.000000 UTC","74217849","2024-08-07 21:43:49.273000 UTC"
